cod_producto_comercial;cod_modalidad;fec_alta;cod_va;cod_pais;fec_baja;ind_obligatorio;cod_grp_va_obligatorio;tipo_emb;num_intentos_entrega_min;num_intentos_entrega_max;tiempo_lista_min;tiempo_lista_max;importe_min;importe_max;tiempo_custodia;ind_envio;fec_creacion;fec_actualizacion
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;XKX;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LVA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LIE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LTU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MAR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MNE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;POL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CZE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ROU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TUN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ALB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BLR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BIH;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MKD;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MLT;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MDA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;RUS;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SRB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TUR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ATG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ARG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ABW;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BHS;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BRB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BLZ;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BMU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BOL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BRA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CAN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CHL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;COL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CRI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CUB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CUW;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;DMA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ECU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SLV;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;USA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GUM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PRI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MNP;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;VIR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ASM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GRD;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GTM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GUY;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;HTI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;HND;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CYM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;JAM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MEX;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;NIC;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PAN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PRY;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PER;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;DOM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KNA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;VCT;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LCA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SUR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TTO;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;URY;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;VEN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;AFG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SAU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ARM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;AZE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BGD;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BHR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BRN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BTN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KHM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;QAT;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CHN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PRK;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KOR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ARE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PHL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;FJI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GEO;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;HKG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;IND;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;IDN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;IRQ;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;IRN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MHL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SLB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ISR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;JPN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;JOR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KAZ;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KGZ;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KIR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KWT;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LAO;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LBN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MAC;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MYS;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MDV;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MNG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MMR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;NRU;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;NPL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;NCL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;OMN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PAK;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PLW;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PSE;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;PNG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;WSM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SGP;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;SYR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LKA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;THA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TWN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TJK;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TLS;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TON;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TKM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TUV;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;VUT;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;VNM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;YEM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;AUS;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CCK;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;NZL;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;COK;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;UZB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;AGO;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BEN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BWA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BFA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;BDI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CPV;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CMR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;TCD;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;COM;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;CIV;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;EGY;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ERI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;ETH;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GAB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GMB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GHA;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GIN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GNQ;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;GNB;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;KEN;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LSO;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LBR;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;LBY;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MDG;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
PAAXI1;DOUAOF;2023-10-31 00:00:00;SEINPA;MWI;;f;;"";0;0;0;0;0.01;3000.00;0;f;2023-10-31 00:00:00;2024-04-19 00:00:00
